region_code,region_name,state_name,population_hhri_2022,population_age_2024,area_sqkm,population_density_per_sqkm,hhri,hhri_quintile,exposure_index,exposure_quintile,vulnerability_index,vulnerability_quintile,housing_index,health_status_index,adaptive_capacity_index,ses_index,household_composition_index,language_culture_index,cool_places_index,social_connectedness_index,health_access_index,pct_children_0_14_2024,pct_working_age_15_64_2024,pct_65_plus_2024,median_age_2024,sex_ratio_2024,seifa_irsd_score,seifa_irsd_decile,seifa_irsad_score,seifa_irsad_decile,custom_simple_score,chart_status
128011604,Cronulla - Kurnell - Bundeena,New South Wales,24559.0,25379.0,25.0865,978.972754270225,0.047,1.0,0.08,1.0,0.291,2.0,0.73,0.407,0.782,0.085,0.355,0.364,0.859,0.268,0.744,13.7,64.2,22.0,43.0,99.2,1077.0,9.0,1088.0,9.0,0.345,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
128011605,Lilli Pilli - Port Hacking - Dolans Bay,New South Wales,3415.0,3366.0,1.2706,2687.706595309303,0.184,1.0,0.491,3.0,0.016,1.0,0.029,0.156,0.535,0.049,0.057,0.176,0.304,0.969,0.301,18.8,62.1,19.2,42.5,98.6,1126.0,10.0,1162.0,10.0,0.231,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
128011606,Woolooware - Burraneer,New South Wales,9082.0,9535.0,3.3282,2728.802355627667,0.202,2.0,0.209,2.0,0.062,1.0,0.368,0.225,0.262,0.05,0.118,0.189,0.228,0.439,0.569,17.3,64.4,18.3,40.1,96.5,1108.0,10.0,1129.0,10.0,0.32,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
128021533,Heathcote - Waterfall,New South Wales,6703.0,6712.0,27.6162,242.7198528399997,0.036,1.0,0.136,1.0,0.216,2.0,0.097,0.85,0.826,0.228,0.418,0.096,0.732,0.832,0.357,18.6,60.7,20.7,42.3,93.9,1074.0,9.0,1060.0,8.0,0.295,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
128021534,Illawong - Alfords Point,New South Wales,10493.0,10593.0,7.2978,1437.830579078626,0.02,1.0,0.333,2.0,0.059,1.0,0.096,0.408,0.976,0.156,0.063,0.211,0.833,0.923,0.544,16.9,61.2,21.9,44.2,99.7,1094.0,10.0,1109.0,9.0,0.184,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
128021535,Menai - Lucas Heights - Woronora,New South Wales,20817.0,20901.0,33.4046,623.1776461924405,0.007,1.0,0.213,2.0,0.067,1.0,0.04,0.459,0.994,0.12,0.158,0.201,0.968,0.916,0.554,19.0,63.2,17.8,41.4,97.1,1090.0,10.0,1099.0,9.0,0.157,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
128021536,Oyster Bay - Como - Jannali,New South Wales,22235.0,22773.0,8.9053,2496.827731800164,0.03,1.0,0.393,2.0,0.065,1.0,0.123,0.351,0.964,0.116,0.138,0.236,0.801,0.871,0.575,20.6,62.2,17.2,40.9,99.0,1098.0,10.0,1122.0,10.0,0.194,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
128021537,Royal National Park,New South Wales,,45.0,139.3336,,,,,,,,,,,,,,,,,26.7,73.3,0.0,22.8,87.5,,,,,,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
128021538,Sutherland - Kirrawee,New South Wales,23549.0,24447.0,7.755,3036.621534493875,0.36,2.0,0.169,1.0,0.638,4.0,0.787,0.671,0.516,0.246,0.713,0.465,0.496,0.147,0.907,16.3,67.0,16.7,38.3,95.4,1049.0,8.0,1060.0,8.0,0.55,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
128021607,Engadine,New South Wales,17398.0,17720.0,8.9538,1943.085617279814,0.162,1.0,0.657,4.0,0.135,1.0,0.122,0.573,0.862,0.139,0.315,0.183,0.624,0.876,0.482,21.2,61.5,17.3,39.4,95.5,1081.0,9.0,1071.0,8.0,0.325,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
128021608,Loftus - Yarrawarrah,New South Wales,7346.0,7424.0,3.8436,1911.229056093246,0.075,1.0,0.527,3.0,0.062,1.0,0.049,0.472,0.89,0.118,0.227,0.087,0.569,0.962,0.506,20.2,60.7,19.1,40.7,98.9,1097.0,10.0,1095.0,9.0,0.244,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
128021609,Woronora Heights,New South Wales,3523.0,3598.0,3.1374,1122.9043156754,0.033,1.0,0.431,3.0,0.019,1.0,0.03,0.36,0.935,0.04,0.012,0.074,0.947,0.971,0.225,16.2,66.6,17.2,43.9,97.6,1117.0,10.0,1124.0,10.0,0.181,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
197979799,Migratory - Offshore - Shipping (NSW),New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
199999499,No usual address (NSW),New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
201011001,Alfredton,Victoria,17962.0,20130.0,52.7109,340.7644339216367,0.345,2.0,0.032,1.0,0.41,3.0,0.429,0.38,0.174,0.323,0.561,0.566,0.18,0.375,0.548,22.9,63.4,13.7,35.4,95.8,1035.0,7.0,1011.0,6.0,0.415,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
201011002,Ballarat,Victoria,11921.0,11773.0,12.3787,963.025196506903,0.249,2.0,0.414,3.0,0.657,4.0,0.556,0.76,0.984,0.471,0.729,0.426,0.906,0.49,0.956,14.5,61.2,24.2,45.8,87.2,1042.0,7.0,1040.0,7.0,0.481,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
201011005,Buninyong,Victoria,7243.0,7358.0,51.5855,140.4076726987235,0.104,1.0,0.178,1.0,0.113,1.0,0.082,0.484,0.504,0.31,0.252,0.106,0.205,0.956,0.379,18.6,61.2,20.3,42.8,99.4,1068.0,9.0,1040.0,7.0,0.271,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
201011006,Delacombe,Victoria,11782.0,14271.0,34.1607,344.8992555773154,0.657,4.0,0.121,1.0,0.67,4.0,0.409,0.683,0.03,0.593,0.823,0.468,0.079,0.213,0.346,22.5,65.2,12.3,31.9,93.0,982.0,4.0,947.0,3.0,0.571,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
201011007,Smythes Creek,Victoria,4218.0,4278.0,104.7274,40.27599272014773,0.289,2.0,0.311,2.0,0.079,1.0,0.037,0.511,0.233,0.359,0.067,0.047,0.038,0.97,0.183,18.5,64.1,17.4,42.5,105.0,1055.0,8.0,1005.0,6.0,0.341,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
201011008,Wendouree - Miners Rest,Victoria,15376.0,15570.0,67.5736,227.5444848283945,0.888,5.0,0.433,3.0,0.936,5.0,0.709,0.922,0.112,0.891,0.992,0.525,0.143,0.355,0.5,18.3,61.7,20.0,38.2,99.7,910.0,2.0,886.0,1.0,0.778,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
201011481,Ballarat East - Warrenheip,Victoria,9635.0,9717.0,19.2159,501.4076884246899,0.567,3.0,0.406,3.0,0.896,5.0,0.624,0.959,0.698,0.83,0.975,0.453,0.725,0.385,0.665,15.5,62.0,22.5,41.9,90.8,959.0,3.0,940.0,3.0,0.637,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
201011482,Ballarat North - Invermay,Victoria,14866.0,15169.0,73.1419,203.2487534504846,0.163,1.0,0.246,2.0,0.458,3.0,0.365,0.731,0.77,0.445,0.762,0.091,0.725,0.598,0.535,18.8,61.0,20.1,41.2,95.8,1034.0,7.0,1015.0,6.0,0.406,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
201011483,Canadian - Mount Clear,Victoria,12372.0,12457.0,22.2728,555.4757372220826,0.676,4.0,0.232,2.0,0.874,5.0,0.656,0.733,0.31,0.751,0.872,0.683,0.505,0.329,0.466,16.3,64.7,19.0,37.8,93.4,980.0,4.0,963.0,4.0,0.637,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
201011484,Sebastopol - Redan,Victoria,12946.0,12839.0,10.5813,1223.479156625367,0.843,5.0,0.483,3.0,0.97,5.0,0.776,0.977,0.322,0.942,0.999,0.555,0.505,0.207,0.606,15.3,62.0,22.7,40.3,88.1,881.0,1.0,861.0,1.0,0.777,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
201021009,Bacchus Marsh Surrounds,Victoria,6537.0,6722.0,1038.8122,6.292763985636672,0.363,2.0,0.381,2.0,0.262,2.0,0.067,0.65,0.348,0.507,0.569,0.039,0.318,0.861,0.169,17.5,62.5,20.0,44.1,101.8,1022.0,6.0,988.0,5.0,0.402,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
201021010,Creswick - Clunes,Victoria,7963.0,7997.0,856.7892,9.294001371632602,0.8,4.0,0.839,5.0,0.566,3.0,0.173,0.916,0.374,0.794,0.747,0.053,0.237,0.921,0.231,15.4,56.9,27.7,50.7,99.2,986.0,4.0,955.0,4.0,0.624,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
201021011,Daylesford,Victoria,9992.0,10247.0,920.7579,10.85192969834959,0.372,2.0,0.506,3.0,0.337,2.0,0.164,0.804,0.531,0.469,0.54,0.085,0.498,0.866,0.205,12.0,57.3,30.7,54.5,96.8,1028.0,6.0,1011.0,6.0,0.456,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
201021012,Gordon (Vic.),Victoria,6367.0,6532.0,850.3137,7.487824787487253,0.448,3.0,0.677,4.0,0.14,1.0,0.15,0.442,0.394,0.496,0.224,0.041,0.367,0.974,0.078,17.4,63.2,19.4,44.8,106.4,1037.0,7.0,1001.0,6.0,0.403,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
201031013,Avoca,Victoria,3537.0,3633.0,1714.2397,2.06330538255531,0.911,5.0,0.902,5.0,0.578,3.0,0.2,0.954,0.16,0.812,0.709,0.037,0.078,0.944,0.053,13.8,55.0,31.2,53.6,107.2,947.0,2.0,918.0,2.0,0.695,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
201031014,Beaufort,Victoria,4611.0,4835.0,1863.0431,2.474982999588147,0.771,4.0,0.854,5.0,0.438,3.0,0.093,0.845,0.319,0.7,0.652,0.057,0.361,0.86,0.096,13.9,59.4,26.6,49.4,112.4,969.0,3.0,939.0,3.0,0.582,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
201031015,Golden Plains - North,Victoria,4889.0,5000.0,922.0812,5.302136080857087,0.69,4.0,0.61,4.0,0.331,2.0,0.166,0.766,0.119,0.6,0.474,0.042,0.048,0.913,0.048,16.9,61.5,21.6,45.2,112.9,997.0,5.0,955.0,4.0,0.551,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
201031016,Maryborough (Vic.),Victoria,8162.0,8229.0,45.5379,179.2353182733503,0.729,4.0,0.737,4.0,0.844,5.0,0.503,0.994,0.693,0.977,0.982,0.113,0.67,0.588,0.511,14.3,53.9,31.8,51.3,93.8,879.0,1.0,854.0,1.0,0.677,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
201031017,Maryborough Surrounds,Victoria,5556.0,5703.0,1627.5521,3.413715603942878,0.876,5.0,0.89,5.0,0.647,4.0,0.207,0.932,0.321,0.884,0.824,0.06,0.25,0.94,0.128,13.7,55.3,31.0,54.5,108.1,925.0,2.0,886.0,1.0,0.671,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
202011018,Bendigo,Victoria,14724.0,14499.0,16.0796,915.6944202592105,0.823,5.0,0.8,4.0,0.985,5.0,0.824,0.894,0.704,0.839,0.975,0.907,0.608,0.236,0.934,15.3,64.8,19.8,39.9,94.9,919.0,2.0,918.0,2.0,0.76,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
202011019,California Gully - Eaglehawk,Victoria,13078.0,13503.0,32.9308,397.1358120665153,0.762,4.0,0.414,3.0,0.962,5.0,0.63,0.892,0.424,0.833,0.98,0.873,0.672,0.369,0.413,18.0,62.9,19.1,37.6,91.1,912.0,2.0,888.0,1.0,0.695,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
202011020,East Bendigo - Kennington,Victoria,13874.0,14022.0,17.1489,809.0314830688849,0.713,4.0,0.566,3.0,0.844,5.0,0.515,0.91,0.547,0.583,0.915,0.643,0.365,0.553,0.674,15.2,59.5,25.3,43.7,90.5,1002.0,5.0,986.0,5.0,0.658,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
202011021,Flora Hill - Spring Gully,Victoria,9377.0,9566.0,13.2029,710.2227540919041,0.408,3.0,0.415,3.0,0.823,5.0,0.675,0.729,0.881,0.603,0.833,0.65,0.949,0.488,0.585,16.3,65.3,18.3,38.1,89.1,993.0,5.0,981.0,5.0,0.552,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
202011022,Kangaroo Flat - Golden Square,Victoria,21173.0,21423.0,40.9147,517.4912684194189,0.534,3.0,0.419,3.0,0.923,5.0,0.582,0.959,0.785,0.739,0.988,0.704,0.865,0.406,0.604,16.6,58.7,24.7,41.9,88.9,952.0,3.0,921.0,2.0,0.62,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
202011023,Maiden Gully,Victoria,5604.0,5840.0,42.9757,130.3992721468179,0.238,2.0,0.414,3.0,0.071,1.0,0.041,0.394,0.413,0.265,0.151,0.141,0.191,0.937,0.315,22.6,62.7,14.7,38.5,102.9,1072.0,9.0,1024.0,7.0,0.301,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
202011024,Strathfieldsaye,Victoria,11020.0,11480.0,56.4142,195.3408893505536,0.124,1.0,0.205,2.0,0.07,1.0,0.028,0.374,0.423,0.195,0.19,0.202,0.286,0.824,0.343,23.0,59.0,18.0,40.0,97.2,1079.0,9.0,1050.0,8.0,0.251,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
202011025,White Hills - Ascot,Victoria,14883.0,15689.0,67.7769,219.5880897473918,0.652,4.0,0.53,3.0,0.686,4.0,0.454,0.583,0.46,0.492,0.728,0.763,0.602,0.461,0.426,23.3,62.0,14.7,35.2,92.6,997.0,5.0,961.0,4.0,0.559,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
202021026,Bendigo Surrounds - South,Victoria,8560.0,8971.0,796.8536,10.74224926636461,0.416,3.0,0.535,3.0,0.053,1.0,0.05,0.424,0.222,0.219,0.083,0.103,0.101,0.941,0.134,20.1,62.1,17.8,41.4,104.5,1068.0,9.0,1025.0,7.0,0.368,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
202021027,Castlemaine,Victoria,11329.0,11538.0,83.9291,134.9829796816599,0.267,2.0,0.266,2.0,0.527,3.0,0.256,0.805,0.677,0.619,0.838,0.05,0.553,0.692,0.503,14.0,55.7,30.3,50.6,97.7,998.0,5.0,984.0,5.0,0.435,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
202021028,Castlemaine Surrounds,Victoria,9291.0,9596.0,1514.9804,6.132752608548599,0.575,3.0,0.797,4.0,0.277,2.0,0.112,0.795,0.455,0.52,0.446,0.034,0.398,0.968,0.119,13.3,56.8,29.9,53.3,103.9,1021.0,6.0,992.0,5.0,0.505,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
202021029,Heathcote,Victoria,5146.0,5329.0,756.8174,6.799526543655048,0.67,4.0,0.624,4.0,0.572,3.0,0.127,0.923,0.412,0.878,0.727,0.043,0.547,0.723,0.172,14.7,55.1,30.2,53.6,110.0,965.0,3.0,932.0,3.0,0.567,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
202021030,Kyneton,Victoria,10551.0,10608.0,556.4897,18.95991965349943,0.112,1.0,0.149,1.0,0.416,3.0,0.25,0.845,0.752,0.443,0.532,0.217,0.476,0.84,0.52,16.9,58.3,24.8,48.0,95.6,1036.0,7.0,1019.0,6.0,0.382,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
202021031,Woodend,Victoria,7975.0,8035.0,211.8678,37.64139713538349,0.14,1.0,0.143,1.0,0.174,1.0,0.098,0.645,0.426,0.248,0.465,0.053,0.26,0.866,0.329,18.7,57.6,23.7,47.6,94.4,1065.0,9.0,1064.0,8.0,0.327,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
202031032,Bendigo Surrounds - North,Victoria,5012.0,5395.0,1440.2175,3.480029926035477,0.818,5.0,0.934,5.0,0.31,2.0,0.103,0.747,0.177,0.652,0.431,0.061,0.09,0.957,0.068,16.3,62.1,21.6,45.7,104.7,995.0,5.0,952.0,4.0,0.583,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
202031033,Loddon,Victoria,7261.0,7260.0,6193.3066,1.17239472691373,0.946,5.0,0.964,5.0,0.642,4.0,0.182,0.91,0.161,0.879,0.698,0.221,0.053,0.903,0.12,14.8,53.9,31.3,53.4,104.8,947.0,3.0,925.0,2.0,0.707,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203011034,Bannockburn,Victoria,7948.0,8298.0,192.052,41.38462499739654,0.436,3.0,0.4,2.0,0.102,1.0,0.067,0.481,0.104,0.262,0.294,0.064,0.063,0.777,0.136,24.1,61.7,14.2,37.0,103.9,1055.0,8.0,1014.0,6.0,0.389,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203011035,Golden Plains - South,Victoria,8241.0,8761.0,1484.5293,5.551254528960796,0.567,3.0,0.659,4.0,0.085,1.0,0.098,0.476,0.14,0.299,0.144,0.04,0.075,0.925,0.043,21.7,62.8,15.5,39.7,108.7,1043.0,7.0,1002.0,6.0,0.436,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203011036,Winchelsea,Victoria,6663.0,6957.0,903.2574,7.376634832994449,0.569,3.0,0.682,4.0,0.12,1.0,0.086,0.546,0.195,0.257,0.333,0.042,0.182,0.843,0.115,19.0,61.4,19.5,42.2,102.4,1054.0,8.0,1026.0,7.0,0.448,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203021037,Belmont,Victoria,14921.0,15134.0,9.3677,1592.813604193132,0.663,4.0,0.759,4.0,0.832,5.0,0.665,0.698,0.821,0.586,0.905,0.673,0.72,0.33,0.864,17.6,64.3,18.1,36.8,97.1,1014.0,6.0,995.0,5.0,0.627,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203021039,Geelong,Victoria,13515.0,13736.0,12.8171,1054.450694774949,0.645,4.0,0.749,4.0,0.726,4.0,0.727,0.632,0.731,0.55,0.654,0.58,0.633,0.245,0.937,12.6,68.6,18.8,39.7,92.3,1016.0,6.0,1014.0,6.0,0.621,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203021040,Geelong West - Hamlyn Heights,Victoria,21322.0,22157.0,32.0375,665.5325790089738,0.66,4.0,0.375,2.0,0.603,4.0,0.65,0.468,0.211,0.419,0.734,0.513,0.128,0.287,0.746,18.7,65.8,15.5,37.3,93.4,1033.0,7.0,1022.0,7.0,0.577,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203021042,Highton,Victoria,24550.0,25611.0,40.587,604.873481656688,0.09,1.0,0.081,1.0,0.13,1.0,0.201,0.4,0.466,0.245,0.147,0.314,0.242,0.713,0.543,17.9,64.5,17.5,37.8,97.3,1077.0,9.0,1070.0,8.0,0.269,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203021043,Lara,Victoria,21338.0,22972.0,588.6012,36.25204977495799,0.49,3.0,0.307,2.0,0.359,2.0,0.34,0.58,0.178,0.378,0.52,0.297,0.358,0.62,0.14,19.5,65.9,14.6,37.3,108.6,1027.0,6.0,994.0,5.0,0.482,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203021044,Leopold,Victoria,13312.0,13755.0,27.9287,476.6423070175125,0.414,3.0,0.387,2.0,0.467,3.0,0.146,0.822,0.492,0.496,0.768,0.178,0.17,0.745,0.613,17.9,59.8,22.3,41.6,93.7,1026.0,6.0,983.0,5.0,0.466,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203021045,Newcomb - Moolap,Victoria,15263.0,15180.0,43.2941,352.5422632645095,0.622,4.0,0.464,3.0,0.925,5.0,0.626,0.982,0.686,0.889,0.952,0.535,0.664,0.433,0.663,13.4,61.0,25.6,45.0,93.4,920.0,2.0,891.0,1.0,0.662,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203021046,Newtown (Vic.),Victoria,10285.0,10416.0,5.8078,1770.894314542512,0.132,1.0,0.621,4.0,0.212,2.0,0.406,0.357,0.961,0.175,0.35,0.387,0.845,0.59,0.801,18.4,62.3,19.4,41.4,94.6,1073.0,9.0,1081.0,9.0,0.327,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203021047,North Geelong - Bell Park,Victoria,15697.0,15715.0,21.9321,715.7089380405889,0.942,5.0,0.698,4.0,0.901,5.0,0.623,0.878,0.164,0.818,0.889,0.655,0.106,0.422,0.555,14.6,61.5,23.9,42.2,95.8,971.0,4.0,956.0,4.0,0.787,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203021485,Charlemont,Victoria,11827.0,14026.0,18.1166,652.8266893346434,0.503,3.0,0.089,1.0,0.483,3.0,0.416,0.618,0.063,0.158,0.63,0.625,0.275,0.177,0.378,21.7,67.2,11.1,32.3,91.9,1050.0,8.0,1021.0,6.0,0.509,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203021486,Corio - Lovely Banks,Victoria,18233.0,18516.0,74.351,245.228712458474,0.96,5.0,0.667,4.0,0.966,5.0,0.807,0.724,0.12,0.961,0.831,0.905,0.217,0.354,0.44,17.8,66.7,15.5,35.5,97.5,849.0,1.0,849.0,1.0,0.809,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203021487,Grovedale - Mount Duneed,Victoria,25763.0,27782.0,37.588,685.4049164627008,0.519,3.0,0.215,2.0,0.584,3.0,0.371,0.651,0.263,0.427,0.71,0.572,0.275,0.358,0.605,19.0,64.5,16.5,35.7,95.5,1031.0,6.0,1003.0,6.0,0.512,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203021488,Norlane,Victoria,8944.0,8939.0,6.4625,1383.984526112186,0.972,5.0,0.728,4.0,0.999,5.0,0.919,0.952,0.157,0.991,0.986,0.946,0.217,0.128,0.727,16.2,65.4,18.3,38.3,97.5,764.0,1.0,788.0,1.0,0.888,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203031048,Clifton Springs,Victoria,17094.0,17732.0,65.1496,262.3807360290776,0.554,3.0,0.194,1.0,0.503,3.0,0.196,0.86,0.109,0.57,0.759,0.12,0.245,0.556,0.189,17.1,56.6,26.3,45.9,92.5,1014.0,6.0,974.0,5.0,0.529,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203031049,Lorne - Anglesea,Victoria,6267.0,6281.0,447.9915,13.9891047039955,0.109,1.0,0.1,1.0,0.152,1.0,0.136,0.669,0.453,0.16,0.358,0.081,0.682,0.67,0.131,11.5,53.4,35.1,56.9,103.9,1078.0,9.0,1065.0,8.0,0.321,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203031051,Portarlington,Victoria,9912.0,10630.0,71.8555,137.9435116309816,0.624,4.0,0.303,2.0,0.522,3.0,0.224,0.941,0.121,0.727,0.582,0.074,0.414,0.44,0.158,10.3,48.1,41.6,61.1,94.9,1001.0,5.0,972.0,4.0,0.574,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203031052,Point Lonsdale - Queenscliff,Victoria,5590.0,5890.0,61.6733,90.63889884277313,0.329,2.0,0.449,3.0,0.198,1.0,0.053,0.815,0.407,0.187,0.535,0.023,0.541,0.697,0.199,11.5,43.2,45.3,62.4,88.1,1080.0,9.0,1064.0,8.0,0.422,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203031053,Torquay,Victoria,25419.0,26426.0,126.3197,201.2275203313498,0.261,2.0,0.147,1.0,0.05,1.0,0.226,0.252,0.095,0.087,0.227,0.067,0.176,0.621,0.152,21.1,61.1,17.8,40.9,97.4,1097.0,10.0,1092.0,9.0,0.316,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203031489,Barwon Heads - Armstrong Creek,Victoria,12182.0,14423.0,88.2113,138.1002207200211,0.093,1.0,0.044,1.0,0.113,1.0,0.332,0.207,0.401,0.066,0.33,0.296,0.694,0.486,0.25,22.8,62.3,14.9,35.1,94.7,1075.0,9.0,1064.0,8.0,0.259,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
203031490,Ocean Grove,Victoria,19822.0,20505.0,68.7681,288.2441131862012,0.092,1.0,0.094,1.0,0.168,1.0,0.155,0.673,0.515,0.166,0.455,0.029,0.694,0.655,0.2,18.9,57.2,23.9,44.7,89.8,1074.0,9.0,1055.0,8.0,0.315,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
